RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1307,15058738,Garcia,537,France,other,56,7.0,188008.5676007154,4,1,0,231.09560896526202,1
1308,15884304,Brown,685,Spain,Female,27,2.0,230501.71227607157,2,0,0,,1
1309,15729444,Jones,840,unknown,Female,22,5.0,172876.7851585177,4,99,1,62820.62423188881,1
1310,15654603,Smith,455,Spain,other,19,0.0,63848.708012408024,1,0,0,820.894629533774,0
1311,15968677,Muller,303,France,other,28,6.0,5046.40719647193,1,1,0,34209.41498404418,1
1312,15676968,Muller,592,Spain,Male,45,6.0,45672.36718017209,3,99,0,,0
1313,15449414,Kim,579,unknown,other,51,9.0,16394.11108910095,4,1,0,154104.94086339814,1
1314,15874864,Muller,496,France,Female,33,10.0,181023.48339101276,1,1,0,103755.7103295573,1
1315,15664365,Kim,511,unknown,Female,28,5.0,18410.72160336032,3,0,1,17549.66088783861,0
1316,15027682,Smith,326,Spain,Female,25,6.0,48542.65797303167,4,1,0,60666.07850217025,0
1317,15838287,Jones,527,unknown,other,34,2.0,84015.82703743222,4,99,0,104389.97059935551,0
1318,15927795,Smith,369,unknown,other,45,7.0,58626.931827392196,1,99,1,38811.02172730105,1
1319,15649494,Garcia,703,France,Female,28,0.0,90813.25603770395,3,1,0,102987.61406964007,1
1320,15553884,Jones,656,Spain,Male,22,9.0,160561.84790730773,2,99,1,125189.55255708644,1
1321,15539569,Williams,600,France,Male,52,2.0,102072.93462941269,4,1,0,110426.59228433791,0
1322,15382941,Muller,651,unknown,Female,44,4.0,63717.5545971164,1,99,1,157369.7460830554,0
1323,15999902,Williams,543,unknown,Female,58,7.0,85435.48977714218,4,1,1,46860.95440172046,0
1324,15118724,Williams,704,France,Male,30,6.0,214913.1318303523,4,99,1,125315.5770314862,0
1325,15882042,Jones,816,Spain,other,55,2.0,10870.39543102399,1,1,1,171909.90741567063,1
1326,15400072,Kim,517,France,other,60,0.0,48127.9279345237,1,0,1,10851.1123513879,1
1327,15245419,Garcia,456,unknown,Female,19,7.0,239226.2962726922,4,1,1,113674.0861963401,0
1328,15068678,Garcia,835,France,Male,66,4.0,143029.44686143662,1,1,1,149965.78909316202,1
1329,15291496,Muller,723,unknown,Male,55,0.0,245098.41510187663,3,0,0,57576.13834556319,0
1330,15485953,Smith,456,France,Male,54,7.0,21909.409941652986,2,99,1,123516.1922725295,0
1331,15923228,Muller,570,Spain,other,68,1.0,4275.906217946224,4,0,1,194434.27134999278,0
1332,15769935,Garcia,590,Spain,Female,19,4.0,73897.51238739878,2,99,0,125253.5252981841,1
1333,15016311,Kim,375,Spain,Male,28,8.0,205693.27531982676,2,0,0,7642.663500050998,1
1334,15089011,Lee,800,unknown,other,56,7.0,215840.84031364217,4,0,0,56834.96985503258,0
1335,15285586,Garcia,370,Germany,Male,64,9.0,763.9296093777979,2,99,0,139912.01239502928,0
1336,15919336,Muller,560,Germany,Female,46,1.0,157879.70808755056,2,1,0,26061.31643166856,0
1337,15205177,Jones,594,unknown,other,68,2.0,97147.63627732926,1,1,0,118149.03065585079,0
1338,15976063,Smith,485,Spain,Female,46,9.0,161788.8225045416,3,99,1,82008.97813825798,1
1339,15426483,Garcia,476,unknown,Male,60,3.0,9342.846622048486,4,1,0,156231.20649885258,1
1340,15360111,Jones,533,France,Male,62,10.0,137703.93909929984,1,99,1,187020.34211773495,1
1341,15620942,Lee,459,Germany,other,42,0.0,179536.56631106543,2,1,1,157439.87178336576,1
1342,15309342,Lee,529,Spain,Male,52,2.0,206508.36718714432,2,0,1,104414.36847824728,1
1343,15357168,Lee,535,France,Male,20,1.0,172293.74249368111,4,1,0,173916.05871298973,0
1344,15134313,Kim,613,France,Male,46,9.0,159421.68917369485,2,1,1,56276.36469759893,0
1345,15024330,Garcia,399,Spain,Female,19,9.0,138329.41266669118,3,1,1,164207.45572902,0
1346,15334575,Kim,800,Germany,Male,25,7.0,85074.86811086086,3,1,0,110942.26920156837,0
1347,15322463,Brown,448,Germany,other,20,6.0,53818.79967650947,3,99,0,187127.9019988172,0
1348,15528070,Kim,646,Germany,other,58,0.0,171872.15837943234,1,0,1,43451.904174281306,0
1349,15018014,Kim,480,Spain,Female,46,0.0,75072.29364088709,3,1,0,12440.187300174104,0
1350,15650699,Lee,358,unknown,Male,49,5.0,147268.5040493627,4,0,0,126103.6385614527,0
1351,15830216,Muller,685,Germany,Male,60,8.0,14874.193187070046,3,99,0,139301.7299472373,1
1352,15262803,Garcia,848,France,Male,36,7.0,193291.3637536011,2,1,0,24076.596222537664,1
1353,15440267,Jones,334,France,Female,52,4.0,2118.910826069168,4,0,1,169847.15161324167,1
1354,15632211,Kim,848,unknown,other,42,9.0,180642.79298519247,2,99,1,89007.76442904156,1
1355,15335502,Williams,413,France,Male,36,1.0,142026.56427875708,1,99,1,91072.5550276321,0
1356,15335123,Kim,760,unknown,other,54,5.0,192236.4025354825,1,99,1,126787.23022552984,0
1357,15327469,Jones,478,France,other,52,0.0,138772.472854799,4,99,1,35616.4629984869,0
1358,15016294,Brown,771,Spain,Female,52,5.0,47394.70173391777,4,99,1,68911.10039538439,0
1359,15133763,Muller,651,Germany,Female,39,9.0,124965.57450131125,4,99,0,190076.97724903433,1
1360,15623013,Brown,787,Spain,Male,54,3.0,37687.61307942655,4,0,1,154353.98112062248,1
1361,15992116,Garcia,362,Spain,Male,69,8.0,153554.63979105768,3,99,1,110880.02906097185,1
1362,15105719,Muller,684,France,Male,41,0.0,217434.82732870965,3,99,0,106310.20802392285,0
1363,15287074,Muller,453,France,Female,60,2.0,210276.5116623193,1,1,1,161340.34737314857,1
1364,15404287,,813,Germany,Male,29,4.0,203025.03678865588,3,0,0,132529.81533640003,1
1365,15028929,Williams,368,Germany,other,35,10.0,120796.89856981911,3,99,1,2027.0824881118579,1
1366,15538823,Lee,849,Spain,other,58,10.0,147140.5512232368,2,0,1,30254.90317086029,1
1367,15573915,Kim,507,Germany,Female,63,9.0,32068.407520309836,4,0,1,32809.93349685374,1
1368,15878753,Garcia,686,Germany,other,40,1.0,35743.74077103506,1,99,0,96081.40435545724,0
1369,15325528,Smith,695,Spain,Male,46,4.0,137648.2176660925,1,0,0,198484.9059019318,0
1370,15450301,Williams,415,France,Male,62,10.0,25489.371650615907,4,0,1,88087.09640562625,1
1371,15719634,Jones,641,Spain,other,45,9.0,106566.82660441758,4,0,0,41078.442831690176,0
1372,15034720,,337,unknown,Male,32,9.0,104893.12914543955,3,1,0,103817.32326651413,0
1373,15725221,Jones,721,Spain,other,36,1.0,203462.4771787862,3,1,0,39206.97744752261,1
1374,15236326,Kim,497,Spain,Female,49,6.0,161263.71235480087,3,0,0,163396.6107837682,0
1375,15316973,Garcia,432,Germany,Female,59,7.0,91892.09001599862,3,1,1,116085.81651429403,1
1376,15470857,Brown,459,Germany,Male,42,10.0,150644.65085951163,2,0,0,151899.44017922904,0
1377,15364789,Kim,826,Spain,other,35,0.0,97663.3213639478,4,0,1,121638.78476120277,1
1378,15519997,Kim,457,France,other,52,0.0,114376.53777693257,2,99,1,158083.50072447036,1
1379,15985266,Muller,562,Germany,Female,24,1.0,141181.75077188323,2,0,1,192284.53840712,0
1380,15134610,Brown,641,Germany,Male,66,0.0,51894.30855286617,3,1,1,26157.96680217686,1
1381,15942464,Muller,490,Spain,other,48,5.0,91065.72229458879,2,1,1,122165.34961268035,0
1382,15351588,Williams,743,Germany,other,22,10.0,29973.96035958045,3,99,1,151611.29946171178,0
1383,15487539,Brown,600,Spain,Female,45,6.0,151923.2235424814,2,99,0,28288.637316271794,1
1384,15917336,Jones,517,unknown,Male,48,9.0,52759.10475717399,2,99,1,84628.47566804894,0
1385,15629300,Williams,420,Spain,Female,33,0.0,120007.71510772759,3,99,0,81621.40773542352,0
1386,15029677,Brown,605,unknown,Female,68,10.0,233909.9115483189,4,1,1,84758.38348320099,0
1387,15176896,Kim,328,France,Male,38,5.0,26492.330030885903,3,99,1,,0
1388,15596473,Kim,476,Spain,Female,63,0.0,220016.43077350056,3,99,1,83484.78840214695,1
1389,15970952,Lee,320,unknown,Male,57,7.0,165182.45432239588,3,0,0,87354.40366728445,1
1390,15217864,Jones,811,Spain,Female,21,,107201.03655325243,1,99,0,169190.12912292834,1
1391,15006993,Smith,629,France,other,37,3.0,244892.07991385023,3,99,1,159573.78401015027,0
1392,15606936,Muller,757,unknown,other,56,5.0,180635.1851006892,1,1,1,176361.13376463126,1
1393,15045602,Muller,400,Germany,other,23,8.0,121703.34818108252,1,0,1,81574.73001470746,0
1394,15079756,Muller,433,Germany,Male,32,6.0,173326.90173944028,4,99,0,130165.99927632864,1
1395,15787992,Jones,412,unknown,Female,27,9.0,176698.15208899995,1,99,1,191182.07423881823,0
1396,15372074,Kim,481,Germany,Female,63,3.0,163047.6029578642,1,0,1,156179.5386643389,0
1397,15934749,Williams,687,Spain,Male,48,3.0,3675.2832332005164,2,1,1,29083.9051198322,0
1398,15731446,Garcia,844,unknown,Male,23,1.0,138781.2257407865,2,0,1,37684.948255496434,1
1399,15964348,Smith,771,unknown,Female,43,0.0,161374.31549563556,4,1,1,136276.84274294786,1
1400,15102449,Lee,308,unknown,Female,26,3.0,103975.35056988399,4,1,0,11946.090589062345,0
1401,15108841,Lee,350,France,Female,28,6.0,230308.9883735048,3,99,1,112954.8559017317,1
1402,15295596,Smith,813,Spain,other,50,4.0,66339.11173633939,3,0,1,85739.227389356,1
1403,15015332,Garcia,334,Germany,other,37,2.0,247822.3630005419,2,1,1,77741.73358524458,0
1404,15609418,Muller,538,Spain,Female,46,10.0,232822.7956409535,1,1,0,85777.90299562368,1
1405,15977541,Lee,338,Germany,other,42,9.0,153640.3476271535,1,99,0,163327.37668744373,0
1406,15289108,Garcia,820,France,Female,30,8.0,108648.02669510992,2,99,1,178961.88507587538,1
1407,15717449,Jones,695,France,Female,50,0.0,166512.71719685217,3,1,0,150971.6613604533,0
1408,15215981,Muller,547,Germany,other,32,6.0,213452.5269526337,4,0,1,110097.71901757129,0
1409,15594887,Jones,698,Germany,Female,28,4.0,122722.94576384315,4,1,1,103025.80870411638,1
1410,15972477,Lee,340,Spain,other,57,4.0,2646.9490453589146,2,99,0,85169.4870167939,0
1411,15300946,Brown,452,France,Male,65,6.0,73423.17339582629,4,99,0,84720.5142477732,1
1412,15493071,Lee,602,France,Male,25,7.0,111470.58872060885,2,0,1,34670.48073672047,1
1413,15273621,Brown,749,Germany,Female,21,5.0,178702.34406598474,3,1,0,185737.75264389016,0
1414,15088724,Smith,594,France,Male,68,1.0,171456.6036245758,2,99,0,39714.59755165802,0
1415,15553200,Jones,387,Germany,Male,48,3.0,26563.400870555135,3,0,1,190250.4443479079,1
1416,15181257,Lee,687,Germany,Female,66,3.0,213078.55107494767,2,99,1,44517.988397767724,1
1417,15575936,Kim,528,Germany,Female,54,4.0,11844.381236335656,1,99,0,107234.39168478629,1
1418,15273693,Brown,707,France,Female,52,5.0,224189.44685959563,4,0,0,4249.00945632623,1
1419,15790122,Muller,564,Spain,other,65,0.0,166688.1906179745,3,1,1,157109.47046176883,0
1420,15881091,Garcia,525,unknown,Male,28,10.0,117042.48572007862,2,99,0,71907.92659198807,0
1421,15621385,Kim,611,unknown,other,49,6.0,212788.81137278082,1,1,1,7966.786552870031,0
1422,15120231,Garcia,707,Germany,other,29,9.0,207547.92494457233,2,1,1,50277.654548104234,0
1423,15533731,Smith,364,Germany,other,33,9.0,196630.97225709335,4,99,0,196540.0147739504,0
1424,15354392,Muller,510,France,other,30,9.0,112930.11703512125,2,0,0,170567.58913035004,0
1425,15087376,Brown,647,Spain,other,34,8.0,39784.11624869377,3,99,0,58487.14977311767,0
1426,15021045,Lee,644,unknown,Female,44,4.0,64441.33854076286,2,0,1,59483.690792772526,1
1427,15823456,Brown,363,Spain,Female,35,0.0,86030.21313469778,1,0,0,130971.25967005132,0
1428,15794168,Muller,789,unknown,Male,45,3.0,231062.15105878995,1,99,1,155686.54199920854,1
1429,15547366,Smith,336,unknown,Female,55,10.0,39987.24980053945,2,99,1,131197.5841035996,1
1430,15262440,Williams,845,Spain,other,67,5.0,18975.174784633156,2,0,0,18830.44378333821,1
1431,15723782,Garcia,360,unknown,other,67,2.0,54444.13240989689,4,0,1,,0
1432,15878356,Jones,572,Spain,other,65,0.0,97037.26406511186,3,0,1,149929.81668258045,0
1433,15245494,Lee,426,Germany,Male,35,6.0,15637.884687917423,1,99,0,120131.8919612823,0
1434,15656543,Brown,677,Germany,other,37,0.0,,4,99,1,130288.72288022471,0
1435,15023966,Garcia,574,France,other,53,6.0,143740.60230156026,3,99,0,162063.0055912057,1
1436,15114015,,437,Spain,Male,54,2.0,219396.39967140535,2,99,1,99373.25446625745,0
1437,15867291,Lee,578,unknown,Female,42,4.0,129749.02601299663,1,1,1,36272.98169273776,0
1438,15810242,Jones,626,Spain,Female,45,0.0,27801.944679696764,4,99,0,34049.46731146559,0
1439,15384905,Williams,558,Germany,Female,36,0.0,66240.93917160842,1,1,1,18300.530281900392,1
1440,15991455,Kim,783,France,Female,61,7.0,98434.58532730008,3,99,0,100434.0830359225,0
1441,15471732,Lee,626,Germany,other,68,7.0,140817.27902479062,4,99,1,73377.34575924459,0
1442,15254763,Lee,472,Spain,other,30,3.0,46888.67791026722,1,99,0,53071.41254589412,1
1443,15427075,Lee,745,unknown,Female,68,2.0,,3,1,0,132403.9185159666,0
1444,15092194,Brown,596,Germany,Male,39,6.0,119113.91876593191,3,0,0,129040.3830630757,1
1445,15647432,Garcia,456,unknown,other,62,1.0,112497.78337149722,3,99,0,58422.23329566368,0
1446,15407868,Muller,844,Spain,Female,32,3.0,14374.360574330682,3,1,1,61976.673307046876,0
1447,15868608,Muller,547,Spain,Male,36,8.0,200862.39070323153,3,1,1,150910.0125247237,1
1448,15142499,Brown,347,France,Female,19,9.0,235669.09099276597,3,99,0,80317.71150997179,0
1449,15925626,Jones,582,Germany,Female,22,9.0,108201.46820308665,1,0,1,168880.69178281596,0
1450,15115718,Muller,561,Germany,Female,26,8.0,1167.1252434409018,1,1,1,127331.76026425735,1
1451,15347830,Smith,346,France,Female,19,0.0,24379.452397933885,3,1,0,146279.3831981219,0
1452,15873281,Jones,504,France,other,44,8.0,61061.60528927137,4,0,0,23320.087295833146,1
1453,15230199,Smith,411,Spain,Male,33,4.0,150708.11933581406,3,99,0,19005.86841567435,1
1454,15067919,Lee,563,France,Male,56,6.0,241315.1165685531,4,0,1,33797.80273268666,1
1455,15496626,Garcia,455,France,Female,44,0.0,193828.17236734103,4,1,0,49074.22752677176,0
1456,15986232,Smith,651,Germany,other,62,7.0,54744.11840650271,1,99,0,192442.4498100455,0
1457,15793044,Jones,839,Germany,Male,27,2.0,113923.0502206466,3,1,1,77274.5779086216,0
1458,15404643,Smith,562,Germany,other,34,1.0,129301.75257305084,2,1,1,27732.25855564654,0
1459,15598499,Smith,348,Spain,Male,53,0.0,80838.82017914341,4,0,0,136605.94785228878,0
1460,15293936,Brown,447,unknown,Male,61,0.0,85635.15291008477,3,1,1,42756.63521454938,0
1461,15376952,Williams,818,Germany,other,43,,4650.291003013167,2,0,1,63915.758375424375,0
1462,15586503,Muller,530,Germany,other,40,0.0,106827.50732469911,1,99,0,61681.40268442524,1
1463,15573797,Garcia,710,Spain,Male,38,9.0,131921.0406721885,3,1,1,33432.20421065123,1
1464,15178036,Jones,647,unknown,Male,37,9.0,117110.79895103593,3,0,1,134431.30978587517,0
1465,15837570,Muller,756,unknown,Male,55,3.0,75739.29895457637,1,1,0,125793.44707064098,1
1466,15079839,Lee,346,France,other,68,2.0,243589.55423756616,2,1,1,125290.05035995171,1
1467,15379475,Williams,770,unknown,other,28,2.0,,2,99,1,119381.473756116,0
1468,15341683,Kim,721,unknown,Male,59,8.0,45905.855595560904,3,0,1,31195.903683488894,1
1469,15823178,Brown,465,Germany,Male,18,3.0,104891.29923765306,4,1,0,60726.50652392094,0
1470,15991789,Kim,758,Germany,Male,23,7.0,169303.30714878518,1,1,0,60283.321248529784,1
1471,15848558,Jones,593,Germany,Male,26,2.0,118608.1011881478,2,0,0,7391.015986633632,1
1472,15550107,Brown,410,France,Female,53,5.0,198925.38760934205,2,0,1,40979.101770086054,1
1473,15994834,Jones,567,France,Male,36,3.0,9507.284851530574,4,99,1,35926.86537677424,0
1474,15082973,Williams,728,Germany,Male,23,5.0,155787.3704794695,1,1,1,174911.511772486,1
1475,15205876,Lee,664,France,Male,38,7.0,25744.834557210503,2,99,0,152054.63712004747,1
1476,15823275,Garcia,706,unknown,Male,32,3.0,105254.69924055583,4,99,0,67743.43174245374,1
1477,15224604,Kim,314,Spain,Male,22,8.0,7334.39343930758,3,1,0,102524.7781076351,1
1478,15495385,Brown,572,Spain,Female,50,3.0,118552.08388781341,2,1,1,50067.552162802414,0
1479,15154197,Jones,843,unknown,Male,20,1.0,36042.01251872199,1,0,1,69562.62895721238,1
1480,15480507,Muller,558,Germany,other,43,6.0,112973.1232268322,2,99,1,123186.14753472838,0
1481,15812311,Lee,708,Spain,other,62,7.0,187322.35048471956,4,99,0,178018.36661806432,0
1482,15795314,Smith,659,Spain,Male,43,8.0,139900.38778152148,1,1,1,119401.8730587768,1
1483,15022178,Jones,453,France,other,55,10.0,45239.284382244135,2,0,1,69555.48290463336,1
1484,15311929,Williams,371,Germany,other,56,1.0,96780.69854954578,4,99,1,,0
1485,15361039,Williams,716,Germany,Female,19,0.0,163689.2019186598,3,0,1,14841.750625416476,1
1486,15759252,Smith,339,France,Male,59,2.0,205012.04018267672,1,1,1,7247.839663913238,0
1487,15736049,Williams,646,unknown,other,54,8.0,69659.06569485884,3,1,0,118067.60858527901,0
1488,15856838,Kim,758,Spain,Male,34,2.0,114831.09513652076,1,0,1,27480.38362169406,0
1489,15443784,Brown,337,France,other,58,10.0,83027.22876131294,4,1,1,196401.24358602625,0
1490,15902652,Williams,335,France,Female,35,10.0,1454.1998697262227,3,0,1,187868.3057582227,0
1491,15812656,Brown,425,France,Female,38,8.0,184316.57952923767,3,1,0,73641.94855284771,1
1492,15632899,Williams,522,unknown,Female,67,9.0,40188.631599495464,2,1,1,125601.62569706264,1
1493,15478347,Smith,405,unknown,Female,22,9.0,201534.91781431346,4,0,1,79016.57474290075,0
1494,15031241,Kim,345,France,other,25,4.0,186957.28781152415,1,0,0,55098.00146593394,1
1495,15761522,Muller,374,Spain,Male,68,2.0,208183.66933148913,4,1,1,25540.99949927177,1
1496,15088238,Williams,365,Spain,Female,65,3.0,203195.00241396468,3,1,0,162159.65921134275,1
1497,15230883,Jones,695,unknown,Male,37,6.0,159360.438021173,3,1,0,26609.03269308959,0
1498,15305560,Muller,577,unknown,Male,40,10.0,198997.61548777443,1,1,0,87231.91124598926,0
1499,15218043,Muller,569,France,Male,42,10.0,94456.0128312459,3,99,1,13375.40102741406,1
1500,15199711,Lee,335,France,Male,19,6.0,,3,1,1,123154.94398346537,0
1501,15873327,Muller,749,France,Female,52,7.0,94034.81228968667,2,1,0,53791.12000341915,0
1502,15936486,Kim,487,Germany,Male,68,2.0,31788.77854312635,4,1,0,177876.50466015487,0
1503,15933017,Garcia,610,Spain,Male,20,2.0,148489.72054570855,1,1,0,89138.95270880453,1
1504,15082200,Brown,645,Germany,Male,41,0.0,157686.84643148608,2,0,1,131606.35133437393,1
1505,15237519,Jones,420,Germany,Female,36,8.0,30751.85162377891,4,1,1,48954.867892595175,0
1506,15025275,Brown,753,unknown,other,21,7.0,123908.47804498632,2,0,1,126250.14693701963,0
1507,15858734,Jones,596,unknown,Male,19,6.0,208442.4277932826,3,1,0,60612.548648182325,1
1508,15392085,Smith,682,unknown,Female,39,8.0,80591.75190843848,2,99,0,66341.8492115369,1
1509,15746405,Lee,820,unknown,Male,42,7.0,218243.35179197116,2,0,0,9518.355256001701,1
1510,15043408,Kim,802,France,Male,21,2.0,230644.08837593868,2,1,1,11282.997788372939,0
1511,15590763,Garcia,536,Germany,Female,47,9.0,62380.461734186625,1,1,0,54201.483890607866,0
1512,15102273,Muller,635,France,Female,68,1.0,215047.29412932225,1,0,0,128582.42228773286,1
1513,15643443,Williams,577,unknown,Male,62,10.0,114785.09563847404,4,99,1,42968.31672769537,0
1514,15074475,Smith,364,Spain,Male,25,9.0,16676.654849001887,1,1,0,11005.76391464275,1
1515,15912247,Muller,437,unknown,other,32,0.0,,4,1,0,94112.49518130452,0
1516,15413220,Kim,448,Germany,Female,67,9.0,209238.53619798637,1,1,0,51670.00490070618,1
1517,15969477,Garcia,526,unknown,Female,25,4.0,136991.66347922967,3,99,0,25793.52603922618,1
1518,15250616,Smith,386,Spain,Male,53,2.0,223793.96955446177,1,99,1,119824.49584606927,1
1519,15433264,Smith,806,Germany,Male,42,1.0,198094.3240680477,2,99,1,100026.05245352005,1
1520,15350493,Smith,423,France,Male,65,2.0,138904.73180269692,4,99,1,100364.39384083188,0
1521,15912209,,725,Germany,other,68,9.0,210504.9917603971,1,1,1,30.136252099368612,1
1522,15452275,,842,unknown,Male,63,8.0,99943.42210850706,4,99,1,136001.89697952953,1
1523,15477537,Brown,612,France,Male,54,7.0,174130.44439456807,4,0,1,54126.2783258345,0
1524,15125939,Smith,506,unknown,Male,29,7.0,119303.56299932348,1,1,0,130449.36686550504,0
1525,15583945,Jones,305,France,other,50,9.0,212219.78726093046,3,0,0,177786.75428502556,0
1526,15787173,Garcia,309,France,other,63,0.0,73709.3120699884,2,1,1,110729.58976900233,0
1527,15421704,Jones,372,France,Female,54,8.0,192130.31367252246,1,1,0,34710.9425678637,1
1528,15122679,Garcia,719,Spain,Male,23,1.0,81873.41123088144,1,0,0,110125.08054119155,0
1529,15310396,Lee,741,Spain,other,24,2.0,149795.42746655026,2,99,1,17134.246200157308,1
